worker_id	necesidad_id	fuente_canonica	objeto_evidencia_id	estado_anterior	estado_propuesto	tipo_resultado	evidencia_ref	evidencia_localizador	evidencia_explicita	razon	reserva_incertidumbre	requiere_decision_humana	siguiente_accion
worker-2	N15	GLOBAL_PREFERENCES_SURVEY	OE-bc25d290ec6b244df97af048	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:forense/hitoE-campana-medicion-v2_0.md	L274-L287	El inventario local no presenta reactivo concreto ni desenlace coobservado para deferencia en esta fuente.	Revisión dirigida de MAIN:forense/hitoE-campana-medicion-v2_0.md:L274-L287: El inventario local no presenta reactivo concreto ni desenlace coobservado para deferencia en esta fuente. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir cuestionario y datos México; buscar proxy de deferencia y outcome laboral/comunicacional en la misma muestra.
worker-2	N15	LATINOBARÓMETRO	OE-6f933b74f8ae06c8c38d7f95	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:forense/hitoE-campana-medicion-v2_0.md	L1116	El cuestionario local identifica P4NOIJ como proxy de obediencia, pero el microdato no está registrado; para otras necesidades no hay mapeo de reactivo y desenlace.	Revisión dirigida de MAIN:forense/hitoE-campana-medicion-v2_0.md:L1116: El cuestionario local identifica P4NOIJ como proxy de obediencia, pero el microdato no está registrado; para otras necesidades no hay mapeo de reactivo y desenlace. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Obtener el microdato bajo la licencia aplicable y mapear reactivo, codificación y desenlace para México.
worker-2	N17	ENFIH	OE-fa212ce30e2252b97058dc83	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/abrir4-variables-2026-08-08.tsv	L9-L14	La apertura local de ENFIH documenta variables financieras concretas y búsquedas de constructos, pero no demuestra para esta clave el par constructo–desenlace exigido.	Revisión dirigida de MAIN:data/abrir4-variables-2026-08-08.tsv:L9-L14: La apertura local de ENFIH documenta variables financieras concretas y búsquedas de constructos, pero no demuestra para esta clave el par constructo–desenlace exigido. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir el diccionario ENFIH y construir una tabla variable×constructo×desenlace para esta necesidad; verificar coobservación por llave de persona.
worker-2	N17	INTERACTING_AS_EQUALS_REDUCES_PARTISAN_POLARIZATION_IN_MEXICO	OE-cc29c4ba6e48f5510aee5877	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-academico-2026-08-06.tsv	L15	El mapa clasifica documentalmente el estudio, pero no contiene instrumento, variable ni resultado que conecte esta clave con la necesidad.	Revisión dirigida de MAIN:data/mapa-ext-academico-2026-08-06.tsv:L15: El mapa clasifica documentalmente el estudio, pero no contiene instrumento, variable ni resultado que conecte esta clave con la necesidad. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir materiales suplementarios del estudio y localizar variable, tratamiento, resultado y muestra mexicanos pertinentes.
worker-2	N19	ENIF	OE-36d56b41c418e28901c021de	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:forense/hitoE-campana-medicion-v2_0.md	L999-L1116	ENIF tiene reactivos financieros identificados (P9_9_1..6, P4_10 y sección 11), pero la evidencia local no verifica el cruce específico solicitado por esta clave.	Revisión dirigida de MAIN:forense/hitoE-campana-medicion-v2_0.md:L999-L1116: ENIF tiene reactivos financieros identificados (P9_9_1..6, P4_10 y sección 11), pero la evidencia local no verifica el cruce específico solicitado por esta clave. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Mapear en el cuestionario y microdato ENIF los reactivos de la necesidad y el desenlace, y comprobar que comparten unidad de observación.
worker-2	N19	PI	OE-bbfe0ee94abe5623f3a73de8	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-2026-08-06.tsv	L110	Portafolio de Información aparece en el mapa, sin payload, tabla o diccionario abierto asociado a esta clave.	Revisión dirigida de MAIN:data/mapa-fuentes-2026-08-06.tsv:L110: Portafolio de Información aparece en el mapa, sin payload, tabla o diccionario abierto asociado a esta clave. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Resolver el recurso canónico de PI y abrir la tabla/diccionario específico antes de adjudicar.
worker-2	N20	ENFIH	OE-9ef5332d117f6e0df34c9570	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/abrir4-variables-2026-08-08.tsv	L9-L14	La apertura local de ENFIH documenta variables financieras concretas y búsquedas de constructos, pero no demuestra para esta clave el par constructo–desenlace exigido.	Revisión dirigida de MAIN:data/abrir4-variables-2026-08-08.tsv:L9-L14: La apertura local de ENFIH documenta variables financieras concretas y búsquedas de constructos, pero no demuestra para esta clave el par constructo–desenlace exigido. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir el diccionario ENFIH y construir una tabla variable×constructo×desenlace para esta necesidad; verificar coobservación por llave de persona.
worker-2	N20	ENIF	OE-771b0085e69c873c2e587abe	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:forense/hitoE-campana-medicion-v2_0.md	L999-L1116	ENIF tiene reactivos financieros identificados (P9_9_1..6, P4_10 y sección 11), pero la evidencia local no verifica el cruce específico solicitado por esta clave.	Revisión dirigida de MAIN:forense/hitoE-campana-medicion-v2_0.md:L999-L1116: ENIF tiene reactivos financieros identificados (P9_9_1..6, P4_10 y sección 11), pero la evidencia local no verifica el cruce específico solicitado por esta clave. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Mapear en el cuestionario y microdato ENIF los reactivos de la necesidad y el desenlace, y comprobar que comparten unidad de observación.
worker-2	N24	ENIF	OE-6ef40dafb8aa2ce4de4aab6f	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:forense/hitoE-campana-medicion-v2_0.md	L999-L1116	ENIF tiene reactivos financieros identificados (P9_9_1..6, P4_10 y sección 11), pero la evidencia local no verifica el cruce específico solicitado por esta clave.	Revisión dirigida de MAIN:forense/hitoE-campana-medicion-v2_0.md:L999-L1116: ENIF tiene reactivos financieros identificados (P9_9_1..6, P4_10 y sección 11), pero la evidencia local no verifica el cruce específico solicitado por esta clave. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Mapear en el cuestionario y microdato ENIF los reactivos de la necesidad y el desenlace, y comprobar que comparten unidad de observación.
worker-2	N24	REPORTE_SOBRE_USO_Y_CONFIANZA_DE_SERVICIOS_FINANCIEROS_DIGITALES	OE-eddca7ca14da62ef97c9048e	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv	L4	El reporte está indexado pero no descargado; no existe tabla local verificable para la relación.	Revisión dirigida de MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L4: El reporte está indexado pero no descargado; no existe tabla local verificable para la relación. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Recuperar el reporte canónico y localizar tabla, pregunta, muestra, periodo y codificación de confianza/uso.
worker-2	N25	DOES_CORRUPTION_INFORMATION_INSPIRE_THE_FIGHT_OR_QUASH_THE_HOPE	OE-c0e6f88263d23f3aa80725aa	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-academico-2026-08-06.tsv	L2	El estudio está clasificado a umbral documental, pero la fila local no aporta variable o estimando adjudicable para esta clave.	Revisión dirigida de MAIN:data/mapa-ext-academico-2026-08-06.tsv:L2: El estudio está clasificado a umbral documental, pero la fila local no aporta variable o estimando adjudicable para esta clave. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir instrumento y tablas del estudio; localizar tratamiento informativo, outcome y estimando pertinente.
worker-2	N25	DOES_CORRUPTION_INFORMATION_INSPIRE_THE_FIGHT_OR_QUASH_THE_HOPE	OE-c8e117825dd360967c8a01a5	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-academico-2026-08-06.tsv	L2	El estudio está clasificado a umbral documental, pero la fila local no aporta variable o estimando adjudicable para esta clave.	Revisión dirigida de MAIN:data/mapa-ext-academico-2026-08-06.tsv:L2: El estudio está clasificado a umbral documental, pero la fila local no aporta variable o estimando adjudicable para esta clave. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir instrumento y tablas del estudio; localizar tratamiento informativo, outcome y estimando pertinente.
worker-2	N25	ELECTORAL_PRECINCT_LEVEL_DATABASE_FOR_MEXICAN_MUNICIPAL_ELECTION	OE-4b45123490a5aa18fc9c597f	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-academico-2026-08-06.tsv	L21	La base electoral está identificada como potencialmente material, pero falta esquema y vínculo causal para esta necesidad.	Revisión dirigida de MAIN:data/mapa-ext-academico-2026-08-06.tsv:L21: La base electoral está identificada como potencialmente material, pero falta esquema y vínculo causal para esta necesidad. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir codebook y verificar variables de sección, elección, tratamiento/exposición y resultado.
worker-2	N26	ENIF	OE-bf0460662dfd327f8155a915	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:forense/hitoE-campana-medicion-v2_0.md	L999-L1116	ENIF tiene reactivos financieros identificados (P9_9_1..6, P4_10 y sección 11), pero la evidencia local no verifica el cruce específico solicitado por esta clave.	Revisión dirigida de MAIN:forense/hitoE-campana-medicion-v2_0.md:L999-L1116: ENIF tiene reactivos financieros identificados (P9_9_1..6, P4_10 y sección 11), pero la evidencia local no verifica el cruce específico solicitado por esta clave. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Mapear en el cuestionario y microdato ENIF los reactivos de la necesidad y el desenlace, y comprobar que comparten unidad de observación.
worker-2	N26	MEXICO_PANEL_STUDY_2012	OE-c4924c6957c6dfd37ddc93e0	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-general-2026-08-06.tsv	L16	El panel está inventariado localmente, pero no hay diccionario o reactivo abierto que pruebe esta relación.	Revisión dirigida de MAIN:data/mapa-ext-general-2026-08-06.tsv:L16: El panel está inventariado localmente, pero no hay diccionario o reactivo abierto que pruebe esta relación. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir cuestionario y codebook 2012 y localizar las variables exactas y su llave longitudinal.
worker-2	N27	BASE_DEL_OBSERVATORIO_DE_CONFLICTOS_POR_EL_AGUA	OE-697db0914760551bdf2e9c70	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv	L25	La base está registrada como candidata, sin esquema local abierto ni variables adjudicables para esta relación.	Revisión dirigida de MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L25: La base está registrada como candidata, sin esquema local abierto ni variables adjudicables para esta relación. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir diccionario y mapear evento, actor, repertorio, resultado, geografía y periodo.
worker-2	N27	MEXICO_PANEL_STUDY_2012	OE-3074d0aa35a610f7c8e280b5	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-general-2026-08-06.tsv	L16	El panel está inventariado localmente, pero no hay diccionario o reactivo abierto que pruebe esta relación.	Revisión dirigida de MAIN:data/mapa-ext-general-2026-08-06.tsv:L16: El panel está inventariado localmente, pero no hay diccionario o reactivo abierto que pruebe esta relación. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir cuestionario y codebook 2012 y localizar las variables exactas y su llave longitudinal.
worker-2	N27	VOTAR_ENTRE_BALAS	OE-6e01cd26b435952004ff4c95	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv	L14	La base de violencia político-criminal está identificada, pero no hay variables abiertas que prueben respuesta individual o el mecanismo requerido.	Revisión dirigida de MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L14: La base de violencia político-criminal está identificada, pero no hay variables abiertas que prueben respuesta individual o el mecanismo requerido. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir diccionario/descarga y mapear tipo de evento, actor, municipio, fecha y outcome electoral; declarar límite ecológico.
