id_lectura	archivo_fuente_linea	componente_dictaminado_o_residual	contrato_existente	estado_lectura	pregunta_documental_pendiente	archivo_pieza_exacta	propietario	siguiente_operacion
LECTURA-612e931c-11	corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md:L135	Face asiático, simpatía y colectivismo convivial Acevedo 2020 son comparación teórica/experimental de muestras, sin equivalencia de instrumentos con México nacional.		PENDIENTE-COMPARACION-FACE	¿Qué países, tareas/escala y muestras Acevedo 2020 miden calidez vs serenidad y qué submuestra representa México?	Acevedo et al. 2020 texto/métodos y comparación de muestras; nota transferencia b	ASTRA5-MESA-INTERACCION	Separar marco cultural de contraste empírico; no trasladar a México sin muestra pertinente.
LECTURA-612e931c-12	corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md:L141	Caso Ámsterdam 2024 y Meyer España/México ilustran fricción, no prevalencia de «doble indirección»; comparadores holandeses/alemanes requieren misma escala.		PENDIENTE-EUROPA	¿Qué caso de empresa en Ámsterdam, N y entrevistas se citan; qué instrumento y muestra usa Meyer para retroalimentación negativa?	Amsterdam University of Applied Sciences 2024 caso; Erin Meyer The Culture Map, tablas/método por localizar	ASTRA5-MESA-INTERACCION	Rotular ejemplo cualitativo y no hacer ranking sin denominadores comparables.
LECTURA-612e931c-13	corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md:L147	Brecha PDI 81 vs 13 Israel es resta de índice Hofstede IBM (c), no diferencia observada en directividad ni prueba de respeto; dugri Katriel es estudio lingüístico distinto.		PENDIENTE-ISRAEL-PDI	¿Qué fuente PDI, muestra y ola da 81/13 y qué trabajo Katriel documenta dugri por contexto?	Hofstede IBM tablas/versiones; Katriel 1986 texto/muestra; corrección Hofstede L17-L19	ASTRA5-MESA-INTERACCION	Conservar contraste descriptivo (c); no inferir causalidad ni «máxima polaridad» de la conducta.
LECTURA-612e931c-14	corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md:L151	Perfil regional México/Argentina/Colombia combina cinco índices Hofstede (c), afirmaciones sobre comunicación y orientación policrónica que ADR-94 deja sin adscripción nacional establecida.		PENDIENTE-COMPARADORES	¿Qué muestras empíricas de comunicación usan escalas iguales en países/sectores y qué alcance tiene ADR-94 para policronía?	Hofstede índice IBM; GLOBE por muestra; ADR-94 y estudios pragmáticos comparados por localizar	ASTRA5-MESA-INTERACCION	No contar combinación de índices como comportamiento nacional único; mantener policronía como preferencia individual medible.
LECTURA-612e931c-INT-CORRECCIONES	corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md:L5-L19	Honor retirado; diáspora (b); Hofstede (c). Tres decisiones vigentes limitan todos los pasajes relacionados, sin borrar datos primarios ni inventar tier.		CORRECCIONES-VIGENTES	¿Qué estudios primarios validan sensibilidad reputacional, escala de dignidad/face y muestras mexicanas frente a mexicanoamericanas?	meta-auditoria-comunicacion §1-3; ADR-06; Smith/Castillo; notas de transferencia L5-L19	ASTRA5-MESA-INTERACCION	Propagar a cada afirmación y deduplicar con emociones morales/autoridad; no reactivar etiqueta honor.
LECTURA-612e931c-INT-HOFSTEDE	corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md:L23,L27-L43	PDI 81, IDV 30 y UAI 82 son índices agregados IBM (c); GLOBE práctica/deseo y ENCUCI P5.1 son instrumentos distintos. ENCUCI mayoría 21.8% es cercana al C-06b 21.9% ≥8, pero el denominador/corte editorial no están confirmados; no equivale a Q57 WVS.	ASTRA5-U0-CAPSOC-002	DEDUP-PARCIAL	¿Qué fuentes/olas dan WVS 34% 1990 y 12% 2012; qué tabla GLOBE México separa práctica de valor?	Hofstede muestra IBM; GLOBE 2004; WVS 1990/2012 por localizar; ENCUCI FD P5.1 y C-06b en main	ASTRA5-U3	Deduplicar ENCUCI con CAPSOC-002; no interpretar índices nacionales como predictores individuales.
LECTURA-612e931c-INT-TRABAJO	corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md:L93-L101	Gabrielidis 1997, Posthuma 2006 N=549 y Madlock 2012 N=168 tienen tareas/sectores distintos y resultados de acomodación, contienda, aprensión/satisfacción no intercambiables.		PENDIENTE-ESTUDIOS-TRABAJO	¿Qué población, medidas, comparadores y efectos exactos tienen los tres estudios?	Gabrielidis et al. 1997; Posthuma et al. 2006; Madlock 2012 artículos por registrar	ASTRA5-U1	Leer métodos y tablas; conservar paradojas por tipo de interlocutor sin colapsar a indirectividad nacional.
LECTURA-612e931c-INT-ESTRUCTURA	corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md:L159-L167	ENSU marzo 2024 61% inseguridad/47.4% joyería/40.8% caminar, desapariciones 114,570 y LAPOP 24→9.5 son olas/unidades distintas; ENCUCI 13.8% P5.1 AP5_1_4 repite AUTOR-003. Causalidad de violencia→indirección queda abierta.	ASTRA5-U0-AUTOR-003	DEDUP-Y-FUENTES-PENDIENTES	¿Qué comunicado ENSU fija cada ítem y universo urbano 18+; qué RNPDNO corte da 114,570; qué LAPOP preguntas/olas dan confianza partidista?	INEGI ENSU marzo 2024 cuestionario/tablas; RNPDNO corte fechado; LAPOP 2010/2021; ENCUCI FD P5.1	ASTRA5-U3	Contratar cada unidad/ola, deduplicar AP5_1_4 y no atribuir cambio interpersonal causal a agregados.
LECTURA-612e931c-INT-CLINICA	corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md:L171-L189	Brambila-Tapia 2023 N=1,008 adultos en México correlaciona somatización y bienestar; Koss/Escobar y consejo terapéutico Kim/Lau/Chorpita son muestras latinas EE.UU. (b). La dirección causal supresión→síntoma no queda establecida.		PENDIENTE-CLINICA-B	¿Qué escala, muestra y coeficientes Brambila-Tapia; qué submuestras y desenlaces de diáspora se transfieren?	Brambila-Tapia 2023 artículo México; Koss/Escobar; Kim/Lau/Chorpita 2016; PMC9644291 textos por registrar	ASTRA5-MESA-SALUD	Separar correlación mexicana de transferencia clínica; no dar consejo terapéutico universal desde muestras b.
LECTURA-612e931c-INT-APLICACIONES	corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md:L181-L197	Reglas «nunca feedback público», «obligatoriamente confianza primero» y diseño de quejas son propuestas, no mediciones; algunas universalizan casos sectoriales/diáspora.		PENDIENTE-APLICACIONES	¿Qué estudios evalúan daño/beneficio del feedback y negociación por organización/sector mexicano?	Varela/Premeaux 2008, Madlock 2012, Ogliastri/Davis 2017 y Kim/Lau/Chorpita 2016 por registrar	ASTRA5-MESA-EMPRESA	Convertir universales en hipótesis condicionadas y definir evaluación antes de adopción.
LECTURA-612e931c-INT-SINTESIS	corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md:L201-L205	«Perfil más indirecto del hemisferio» combina estudios no representativos, índice IBM y mecanismos no medidos conjuntamente; no hay ranking homogéneo entre países.		PENDIENTE-SINTESIS	¿Existe instrumento/muestra multi-país con misma tarea de comunicación y controles para sostener superlativo?	Félix-Brasdefer, GLOBE, Hofstede y comparación intercultural por registrar	ASTRA5-MESA-INTERACCION	Preservar síntesis como hipótesis con límites; no transferir tier de una cifra a combinación causal.
