id_afirmacion	fila_local	unidades	localizador	texto_vigente	tier_report	clase	procedencia_evidencia	componente_contrastable	limite_inferencial	conducta_unidad_universo	instrumento_ola	documento_id_hash_pagina	pregunta_textual_codigo_respuestas	dictamen	dictamen_razon	datos_id_estado	reserva	gen2_existente	propietario_propuesto	siguiente_operacion	dedup_concepto	contrato_existente	busqueda_a13	dominio	falsador
ASTRA5-U0-TEC-019	tecnologia-011	LECTURA-d47463c2-05	L21	21.8 millones de cuentas fueron registradas en CoDi hasta septiembre de 2025, pero la mayoria permanecen inactivas, con solo 17.8 millones de transacciones acumuladas en seis anos (promedio de 875 pesos por operacion)	SOLIDO	CIFRA-PUBLICADA	a	Numero acumulado de cuentas validadas y operaciones en el esquema CoDi (Banxico/SPEI), y proporcion de cuentas activas vs registradas	La cifra exacta de sept-2025 es posterior a la ultima edicion registrada en el corpus (Informe Anual IdMF 2024, datos de 2024); la trayectoria y el patron de baja actividad SI estan documentados en el corpus con cifras propias	cuenta bancaria validada en CoDi (unidad cuenta, no persona); universo nacional; series 2020-2024 en corpus, sept-2025 en report	Banxico, Informe Anual sobre las Infraestructuras de los Mercados Financieros (IdMF) 2020/2021/2023/2024; SIE cuadros CF881-CF885	banxico_informe_anual_idmf_2020|7634005053ecfcbc6ef79cfbf7a5af57e1e53eb6dab7e0fb3b36f090797e96f4 p.9/p.30/p.102: 'al cierre de 2020 en CoDi se alcanzaron mas de 6.8 millones de cuentas validadas y 1.1 millones de operaciones'; banxico_informe_anual_idmf_2021|63e3e08a71dcbdc918ad329bafdcedd446c795342ebebbfc0287ead9ca67cb95 p.23: 'hasta el cierre de 2021, se alcanzaron 12 millones de cuentas validadas, de las cuales 770 mil realizaron al menos un pago y 616 mil al menos un cobro'; banxico_informe_anual_idmf_2023|efbcd28175c9d96b42032d5283e660971aee6ffff82c95a62a9fe1bff413047d p.72: cuadro A.10, cuentas validadas ACTIVAS mensuales en miles (ene-23 a dic-23), muy por debajo del acumulado	no-aplica (serie administrativa, no reactivo de encuesta)	MEDIBLE-EN-CORPUS	El instrumento (informe regulatorio oficial Banxico IdMF + cuadros SIE CF881-885) esta identificado, registrado en manifiesto con sha256, y se cito texto literal via u0pdf con pagina exacta que corrobora tanto el crecimiento de cuentas validadas (6.8M en 2020, 12M en 2021) como el patron de baja actividad mensual (cuadro A.10 2023) que sostiene 'la mayoria permanecen inactivas'. La cifra puntual de sept-2025 requiere la edicion 2025 o los cuadros SIE actualizados (identificados en manifiesto pero no extraidos en este lote).	banxico_informe_anual_idmf_2020|7634005053ecfcbc6ef79cfbf7a5af57e1e53eb6dab7e0fb3b36f090797e96f4|raiz data_raw; banxico_informe_anual_idmf_2021|63e3e08a71dcbdc918ad329bafdcedd446c795342ebebbfc0287ead9ca67cb95|raiz data_raw; banxico_informe_anual_idmf_2023|efbcd28175c9d96b42032d5283e660971aee6ffff82c95a62a9fe1bff413047d|raiz data_raw; U0 no abrio microdato		ninguna corrida con estos payloads (sin CALC GEN2 sobre CoDi en corrida0/corridas.tsv)	ASTRA5-U4	Extraer de banxico_informe_anual_idmf_2024 (ya registrado, sha256=c164b91183402c0728f9799bf4c6889706c71158b45c40546b28a07ab2c78d6f) y de los cuadros SIE CF881/CF884 (ya registrados) la cifra exacta a sept-2025 antes de citar 21.8M/17.8M/875 pesos como propios; U0 no abrio estos archivos en este lote	CODI-USO		u0mf --busca banxico -> 31/1680 (incl. CF881-885, informes IdMF 2019-2024); u0pdf -q cuentas registradas|cuentas validadas -> 16 coincidencias en 5 PDF; u0pdf -q cuentas validadas --id banxico_informe_anual_idmf_2023 -> 3; --id banxico_informe_anual_idmf_2024 -> 0	TECNOLOGIA	Cambiaria si los cuadros SIE de 2025 mostraran que la proporcion de cuentas activas sobre validadas aumento sustancialmente, o si CoDi superara en transacciones a SPEI en algun segmento.
ASTRA5-U0-TEC-020	tecnologia-012	LECTURA-d47463c2-05	L21	Fracaso por friccion, miedo al SAT, informalidad y preferencia por efectivo/SPEI. No fue rechazo ideologico al Estado: fue desconfianza racional (miedo fiscal) + falta de utilidad marginal sobre SPEI.	SOLIDO	INTERPRETACION-DEL-REPORT	a	Motivo declarado de no uso/no activacion de CoDi (miedo fiscal, friccion, preferencia por efectivo) a nivel de persona	Ningun instrumento recorrido pregunta directamente el motivo de no uso de CoDi; la atribucion a miedo al SAT es inferencia del report, no dato de encuesta	persona; motivo de no adopcion de CoDi; no observado directamente	no identificado en el corpus recorrido	(n/a)	(n/a)	NO-MEDIBLE-POR-DISEÑO	u0busca -q codi -> 2066 aciertos con texto, ninguno es pregunta de motivo de uso/no uso de CoDi (son coincidencias por subcadena 'codi' en variables no relacionadas, p.ej. ENNVIH 'CODIGO ESTADO'); no se identifico en ENIF 2012/2015/2018/2021/2024 ni ENDUTIH una pregunta que mida miedo fiscal o motivo de no uso de CoDi. No se identifico instrumento tras este recorrido; no equivale a imposibilidad universal.	(n/a)		ninguna	ASTRA5-U4	Revisar modulo de percepcion/motivos de ENIF 2024 reactivo por reactivo (no solo por subcadena codi) para descartar una pregunta de motivo de no uso de pagos digitales	CODI-USO		u0busca -q codi -> 2066 aciertos con texto (revisados los primeros 20, ninguno es reactivo CoDi/SAT)	TECNOLOGIA	Cambiaria si una encuesta mexicana preguntara directamente el motivo de no uso de CoDi y miedo fiscal/SAT no apareciera entre las razones principales.
ASTRA5-U0-TEC-021	tecnologia-013	LECTURA-d47463c2-06	L23	SPEI, en cambio, es infraestructura estatal ampliamente adoptada. El contraste CoDi/SPEI dentro del mismo emisor (Banxico) prueba que confianza en el Estado no explica la adopcion; la explican la utilidad sin friccion y la ausencia de costo o riesgo percibido.	SOLIDO	CIFRA-PUBLICADA	a	Volumen de operaciones SPEI (transferencias entre usuarios finales) frente al volumen CoDi en el mismo periodo y emisor	La cifra de volumen SPEI esta EN-CORPUS y confirma ampliamente adoptada en sentido de volumen transaccional; la interpretacion causal es inferencia del report sin instrumento que mida confianza+uso en la misma persona (ver tecnologia-014)	cuenta/transferencia (unidad operacion); universo nacional; 2024	Banxico, Informe Anual IdMF 2024	banxico_informe_anual_idmf_2024|c164b91183402c0728f9799bf4c6889706c71158b45c40546b28a07ab2c78d6f p.18: 'el numero de transferencias realizadas por usuarios finales ascendio a 5,337 millones de operaciones... aumento anual de 57.6%'; p.19: 'dichos participantes realizaron 905.4 millones de operaciones durante 2024, lo que representa el 17.0% del total'	no-aplica (serie administrativa)	MEDIBLE-EN-CORPUS	Cita literal del Informe Anual IdMF 2024 (Banxico, registrado en manifiesto con sha256) confirma que SPEI movio 5,337 millones de operaciones de usuarios finales en 2024 (+57.6% anual), ordenes de magnitud por encima de las cuentas CoDi (miles activas mensuales, tecnologia-011); sostiene el componente descriptivo 'SPEI ampliamente adoptado'. La interpretacion causal del por que no tiene instrumento pareado.	banxico_informe_anual_idmf_2024|c164b91183402c0728f9799bf4c6889706c71158b45c40546b28a07ab2c78d6f|raiz data_raw; U0 no abrio microdato		ninguna corrida con este payload	ASTRA5-U4	ninguna adicional para el componente descriptivo; para el componente causal ver tecnologia-014	CODI-USO		u0pdf -q millones de operaciones|monto promedio|ticket promedio --id banxico_informe_anual_idmf_2024 -> 73 coincidencias, 10 mostradas	TECNOLOGIA	Cambiaria si el volumen de operaciones SPEI cayera a un orden de magnitud comparable a CoDi, o si una edicion posterior mostrara que la brecha se cierra.
ASTRA5-U0-TEC-022	tecnologia-014	LECTURA-d47463c2-06	L23	confianza en el Estado no explica la adopcion; la explican la utilidad sin friccion y la ausencia de costo o riesgo percibido	SOLIDO	INTERPRETACION-DEL-REPORT	a	Atribucion causal del contraste de volumen SPEI vs CoDi a utilidad sin friccion en vez de confianza en el Estado	Es inferencia por contraste de dos productos del mismo emisor sin variable de confianza medida a nivel de persona; no hay diseno que aisle confianza de utilidad	persona; mecanismo de eleccion entre SPEI y CoDi; no observado directamente	ninguno identificado	(n/a)	(n/a)	NO-MEDIBLE-POR-DISEÑO	Ningun instrumento recorrido mide, para la misma persona, confianza en el Estado y eleccion SPEI-vs-CoDi con motivo declarado. u0busca -q codi (2066 aciertos, sin reactivo relevante); u0mf --busca spei -> 20/1680 (todas fuentes Banxico administrativas, sin encuesta de percepcion). No se identifico instrumento tras este recorrido; no equivale a imposibilidad universal.	(n/a)		ninguna	ASTRA5-U4	Ninguna identificada en este corpus; posible candidato externo: modulo ENIF de medios de pago con motivo (revisar reactivo por reactivo en acto dedicado)	CODI-USO		u0mf --busca spei -> 20/1680; u0busca -q codi -> 2066 aciertos con texto, revisados los primeros 20	TECNOLOGIA	Cambiaria si una encuesta mostrara que, controlando por utilidad percibida, la confianza en el Estado SI predice significativamente el uso de SPEI/CoDi.
ASTRA5-U0-TEC-023	tecnologia-015	LECTURA-d47463c2-07	L25	Los mexicanos prefieren atencion humana en servicio al cliente (una encuesta de 2025 concluyo que 'el factor humano seguira siendo el mas confiable y deseado por los mexicanos'), pero aceptan algoritmos sin intermediario en tareas estructuradas (pagos, navegacion).	MEDIO	CONCLUSION-DE-ESTUDIO	a	Preferencia declarada por atencion humana vs algoritmica segun tipo de tarea (alto riesgo/ambiguo vs estructurado)	El report no identifica autor, casa encuestadora ni instrumento de la 'encuesta de 2025'; sin ficha metodologica no se puede fijar universo/muestra	persona; preferencia declarada; universo y ola sin identificar	no identificado	no localizado en este lote (fuera de presupuesto web; ficha de lectura ya senala PENDIENTE-FUENTE-ENCUESTA)	por extraer una vez identificada la fuente	MEDIBLE-CON-ADQUISICIÓN	Cierre bajo regla 4: el report cita la conclusion entre comillas sin nombrar autor/casa encuestadora/instrumento de la 'encuesta de 2025'; no se pudo identificar en esta pasada -- presupuesto WebSearch de la sesion agotado (200/200) antes de llegar a esta fila; sin nuevas consultas WebSearch posibles en esta segunda pasada. EXISTENCIA-NO-COMPROBADA tras 0 consultas web nuevas posibles; no hay termino de corpus especifico que buscar sin nombre de fuente.	SIN-ID-MANIFIESTO; EXISTENCIA-NO-COMPROBADA tras esta pasada		ninguna	ASTRA5-U4	Identificar autor/instrumento de la encuesta de 2025 citada (con presupuesto WebSearch disponible); si es solo prensa, buscar el estudio primario de la casa encuestadora.	CONC-DOC-PREFERENCIA-HUMANA-2025		Segunda pasada 24-sep-2026: sin autor/casa encuestadora nombrada por el report, no hay busqueda de corpus dirigida posible. presupuesto WebSearch de la sesion agotado (200/200) antes de llegar a esta fila; sin nuevas consultas WebSearch posibles en esta segunda pasada; 0 consultas WebSearch nuevas.	TECNOLOGIA	Cambiaria si, identificada la fuente, la preferencia por atencion humana no se sostuviera al desagregar por tipo de tarea, o si fuera pareja entre grupos etarios/urbano-rural.
ASTRA5-U0-TEC-024	tecnologia-016	LECTURA-d47463c2-08	L27	El gobierno digital de identidad (Llave MX, CURP biometrica) gatillo resistencia organizada... decretos 2025	SOLIDO	NORMA-O-ACTO-DOCUMENTAL	a	Existencia, fecha y contenido normativo del decreto que crea la CURP biometrica como documento de identificacion obligatorio	Confirma la existencia y contenido del acto normativo; no mide por si mismo la conducta de resistencia poblacional (fila aparte)	acto normativo (documento), no persona; nacional; DOF 16-jul-2025	DOF (Diario Oficial de la Federacion), decreto de reforma a la Ley General de Poblacion	dof.gob.mx/nota_detalle.php?codigo=5763157&fecha=16/07/2025 (consultado 23/sep/2026): 'DECRETO por el que se reforman, adicionan y derogan diversas disposiciones de la Ley General en Materia de Desaparicion Forzada de Personas... asi como de la Ley General de Poblacion'; Articulo 91 Bis: la CURP con huellas dactilares y fotografia sera 'el documento nacional de identificacion obligatorio, de aceptacion universal y obligatoria en todo el territorio nacional, y estara disponible en formato fisico y digital'	no-aplica (norma, no reactivo)	MEDIBLE-CON-ADQUISICIÓN	Documento primario oficial (DOF, dominio gob.mx) leido y citado textualmente el 23/sep/2026; existencia e identidad confirmadas (titulo, fecha, articulos reformados). Falta registrarlo en manifiesto con sha256; el cotejo de 'gatillo resistencia organizada' es afirmacion de conducta, ver filas aparte.	faltante: DOF (Diario Oficial de la Federacion), decreto de reforma a la Ley General de Poblacion; SIN-ID-MANIFIESTO		ninguna (u0mf --busca curp -> 0/1680)	ASTRA5-U3_U4	Registrar y hashear el decreto DOF 16-jul-2025 (codigo 5763157) en manifiesto	CONC-DOC-CURP-BIOMETRICA-DECRETO-2025		u0mf --busca curp -> 0/1680; u0pdf -q CURP biometrica -> 0/349; WebSearch 'DOF decreto reforma Ley General de Poblacion CURP biometrica julio 2025' (23/sep/2026) -> dof.gob.mx/nota_detalle.php?codigo=5763157; WebFetch de esa URL confirmo texto del Art. 91 Bis	TECNOLOGIA	Cambiaria si el decreto no estableciera obligatoriedad de aceptacion (dejando la biometria opcional), lo que debilitaria la premisa de coercion que el report usa para explicar la resistencia.
ASTRA5-U0-TEC-025	tecnologia-017	LECTURA-d47463c2-08	L27	el Poder Judicial (amparos; la SCJN admitio revisar la constitucionalidad de la reforma de 2025)	SOLIDO	NORMA-O-ACTO-DOCUMENTAL	a	Existencia de al menos un amparo admitido y de una revision de constitucionalidad por la SCJN sobre la reforma CURP biometrica	Confirmado que existen amparos (un juzgado de distrito otorgo al menos uno en ago-2025) y que la SCJN tiene en tramite una revision; el numero de expediente exacto no se fijo en este lote (posible confusion con el expediente AR 39/2022, anterior a la reforma de jul-2025)	acto judicial (documento/expediente), no persona; nacional; 2025-2026	Poder Judicial de la Federacion / SCJN	no verificado con expediente exacto en este lote; fuentes secundarias (Infobae 27-ago-2025, cronista.com) consistentes en reportar un primer amparo otorgado y tramite ante la SCJN, pero el documento primario (acuerdo/expediente SCJN) no se leyo	no-aplica	MEDIBLE-CON-ADQUISICIÓN	Se mantiene MEDIBLE-CON-ADQUISICIÓN (regla 2): la EXISTENCIA del litigio (amparo otorgado ago-2025, tramite de revision de constitucionalidad ante la SCJN) esta corroborada de forma convergente por multiples fuentes de prensa independientes en la primera pasada (Infobae, cronista.com), lo que la distingue de un rumor sin respaldo; lo que NO esta comprobado es el DOCUMENTO PRIMARIO oficial (el expediente/acuerdo exacto de la SCJN) -- el candidato hallado en la primera pasada (Amparo en Revision 39/2022) es anterior a la reforma de jul-2025 y no debe citarse sin verificacion directa. presupuesto WebSearch de la sesion agotado (200/200) antes de llegar a esta fila; sin nuevas consultas WebSearch posibles en esta segunda pasada en esta pasada, por lo que no fue posible verificar en scjn.gob.mx el numero de expediente correcto; u0mf --busca scjn -> 0/1680 (el Poder Judicial no tiene documentos propios en el corpus).	SIN-ID-MANIFIESTO; existencia del litigio corroborada por prensa convergente (primera pasada); expediente oficial SCJN no confirmado		ninguna	ASTRA5-U3_U4	Con presupuesto WebSearch disponible: verificar en scjn.gob.mx (buscador de expedientes) el numero exacto de amparo en revision sobre la reforma CURP biometrica de jul-2025 antes de citarlo como hecho.	CONC-DOC-CURP-BIOMETRICA-SCJN		Segunda pasada 24-sep-2026: u0mf --busca scjn -> 0/1680 (propia, confirma que el corpus no tiene documentos del Poder Judicial). presupuesto WebSearch de la sesion agotado (200/200) antes de llegar a esta fila; sin nuevas consultas WebSearch posibles en esta segunda pasada: 0 consultas WebSearch nuevas para verificar el expediente en scjn.gob.mx (la busqueda de la primera pasada -- WebSearch 23-sep-2026, resultados de prensa consistentes con AR 39/2022 sin verificar en fuente primaria -- se mantiene como evidencia mas reciente disponible).	TECNOLOGIA	Cambiaria si no existiera ningun amparo admitido contra la reforma, o si la SCJN desechara la revision de fondo.
ASTRA5-U0-TEC-026	tecnologia-018	LECTURA-d47463c2-08	L27	sociedad civil digital (R3D, Articulo 19)... se apoya en desconfianza racional: fugas de datos previas, miedo a vigilancia y exclusion	SOLIDO	NORMA-O-ACTO-DOCUMENTAL	a	Existencia y contenido del posicionamiento publico de R3D (y mencion de Articulo 19) contra la CURP biometrica/Plataforma Unica de Identidad	Confirma existencia y contenido del posicionamiento de UNA organizacion (R3D) fechado; no mide cuantas personas comparten esa posicion ni la distribucion social de la resistencia	acto documental (comunicado de organizacion), no persona; nacional; 3-abr-2025	R3D: Red en Defensa de los Derechos Digitales, comunicado publico	r3d.mx/2025/04/03/la-curp-biometrica-obligatoria-y-la-plataforma-unica-de-identidad-consolidarian-un-sistema-autoritario-de-vigilancia-masiva-en-mexico/ (consultado 23/sep/2026): 'Condicionar el acceso a servicios publicos y privados a la identificacion o autenticacion biometrica conlleva graves riesgos de discriminacion y exclusion'; tambien cita riesgos de fuga por 'incentivos para ser vulnerada a traves de ataques informaticos'	no-aplica	MEDIBLE-CON-ADQUISICIÓN	Documento primario (comunicado oficial de R3D) leido y citado textualmente el 23/sep/2026; falta registrarlo en manifiesto con sha256. La mencion de Articulo 19 en el report no se verifico con un comunicado propio de esa organizacion en este lote (solo aparece referida en fuentes secundarias que agrupan a ambas).	faltante: R3D: Red en Defensa de los Derechos Digitales, comunicado publico; SIN-ID-MANIFIESTO		ninguna (u0mf --busca r3d -> 0/1680)	ASTRA5-U3_U4	Registrar y hashear el comunicado R3D 3-abr-2025; localizar y registrar un comunicado propio de Articulo 19 antes de atribuirle la misma postura textual	CONC-DOC-CURP-BIOMETRICA-R3D		u0mf --busca r3d -> 0/1680; u0mf --busca 'articulo 19' -> 0/1680; WebSearch 'R3D Articulo 19 CURP biometrica Llave MX identidad digital posicionamiento 2025' (23/sep/2026) -> r3d.mx confirma directamente; WebFetch de r3d.mx confirmo cita textual	TECNOLOGIA	Cambiaria si R3D retirara o matizara su posicionamiento, o si un estudio de opinion mostrara que la preocupacion por biometria NO se concentra en poblacion informada/urbana.
ASTRA5-U0-TEC-027	tecnologia-019	LECTURA-d47463c2-08	L27 (contexto ampliado Patron 2, L91)	La filtracion de credenciales de Llave CDMX (mayo 2024) expuso a los 6.3 millones de usuarios registrados del sistema de la ADIP... el titular de la ADIP, Eduardo Clark, nego una vulneracion del sistema.	SOLIDO (rige Patron 2, parte del hallazgo 8)	NORMA-O-ACTO-DOCUMENTAL	a	Existencia de un incidente de seguridad reportado en Llave CDMX en mayo-2024 y su escala declarada, y la respuesta oficial (ADIP)	Los hechos tecnicos del incidente estan en disputa entre prensa especializada y la propia ADIP (que nego vulneracion); no se identifico un comunicado oficial primario de la ADIP en este lote	acto/incidente (documento), no persona; CDMX; mayo-2024	prensa especializada en ciberseguridad + declaraciones oficiales de la ADIP (citadas por terceros)	no se localizo un comunicado oficial primario de la ADIP en este lote; solo cobertura de prensa (Excelsior, Publimetro, TecNetOne) consistente en reportar 6.3 millones de usuarios en riesgo y la negativa de vulneracion por parte de Eduardo Clark (ADIP)	no-aplica	MEDIBLE-CON-ADQUISICIÓN	Se mantiene MEDIBLE-CON-ADQUISICIÓN (regla 2): la EXISTENCIA del incidente de mayo-2024 en Llave CDMX esta corroborada de forma convergente por multiples fuentes de prensa especializada en la primera pasada (Excelsior, Publimetro, TecNetOne), incluida la respuesta oficial atribuida al titular de la ADIP (Eduardo Clark, negando vulneracion). Lo que NO esta comprobado es el COMUNICADO OFICIAL primario de la ADIP -- u0mf --busca adip -> 0/1680 (la ADIP no tiene documentos propios en el corpus) y presupuesto WebSearch de la sesion agotado (200/200) antes de llegar a esta fila; sin nuevas consultas WebSearch posibles en esta segunda pasada, por lo que no fue posible buscar adip.cdmx.gob.mx en esta pasada.	SIN-ID-MANIFIESTO; existencia del incidente corroborada por prensa convergente (primera pasada); comunicado oficial ADIP no confirmado		ninguna	ASTRA5-U3_U4	Con presupuesto WebSearch disponible: localizar comunicado oficial primario de la ADIP (adip.cdmx.gob.mx) sobre el incidente de mayo-2024 antes de citar la cifra de 6.3M como hecho verificado.	CONC-DOC-LLAVECDMX-FILTRACION-2024		Segunda pasada 24-sep-2026: u0mf --busca adip -> 0/1680 (propia). presupuesto WebSearch de la sesion agotado (200/200) antes de llegar a esta fila; sin nuevas consultas WebSearch posibles en esta segunda pasada: 0 consultas WebSearch nuevas para localizar el comunicado oficial en adip.cdmx.gob.mx (la busqueda de la primera pasada -- WebSearch 23-sep-2026, solo prensa, sin comunicado oficial primario en los resultados -- se mantiene como evidencia mas reciente disponible).	TECNOLOGIA	Cambiaria si la ADIP publicara un informe oficial que descartara riesgo real para los 6.3 millones de usuarios, o si confirmara formalmente la vulneracion.
ASTRA5-U0-TEC-028	tecnologia-020	LECTURA-d47463c2-08	L27	La resistencia se concentra en elites informadas y se apoya en desconfianza racional	SOLIDO	INTERPRETACION-DEL-REPORT	a	Distribucion social (por nivel educativo/urbanidad/clase) de quienes se oponen activamente a la CURP biometrica, frente a quienes la tramitaran sin oposicion	Los actos documentales identifican quien se pronuncia (organizaciones, litigantes puntuales) pero no miden la distribucion poblacional de la actitud; 'elites informadas' es caracterizacion del report sin encuesta de actitud pareada	persona; actitud/oposicion activa a biometria estatal por segmento social; no observado directamente	ninguno identificado	(n/a)	(n/a)	NO-MEDIBLE-POR-DISEÑO	Ningun instrumento de encuesta recorrido pregunta actitud/oposicion hacia la CURP biometrica o identidad digital estatal por segmento social. u0busca -q identidad digital|biometric -> 1 acierto con texto (MOCIBA2025 P2_2, sobre uso de datos biometricos como medida de SEGURIDAD PERSONAL, no sobre confianza en el Estado); u0mf --busca curp/adip/r3d/scjn -> 0 en todos. No se identifico instrumento tras este recorrido; no equivale a imposibilidad universal.	(n/a)		ninguna	ASTRA5-U3_U4	Buscar modulo de percepcion de privacidad/vigilancia por escolaridad en ENDUTIH/MOCIBA reactivo por reactivo en un acto dedicado	CONC-DOC-CURP-BIOMETRICA-ELITES		u0busca -q identidad digital|biometric -> 1 acierto con texto	TECNOLOGIA	Cambiaria si una encuesta mostrara que la oposicion a la biometria estatal es pareja entre niveles educativos/urbanidad, o mayor entre poblacion menos escolarizada.
ASTRA5-U0-TEC-029	tecnologia-021	LECTURA-d47463c2-09;CAND-d47463c2-L100	L29,L100 Patron 5	18.9% de trabajadores mexicanos estan en alto riesgo de automatizacion (vs 12% promedio OCDE); la exposicion a IA generativa es de 32% urbano vs 21% rural; estados manufactureros mas expuestos (Coahuila 28.1%, Aguascalientes 23.7%, Yucatan 23.1%)	MEDIO (G-09) / FUERTE (P-L100, mismo dato con tier distinto -- discrepancia senalada al supervisor)	CIFRA-PUBLICADA	a	Proporcion de trabajadores mexicanos en alto riesgo de automatizacion (indice de tareas automatizables), y desglose urbano/rural y por entidad	Es un indice de riesgo MODELADO a partir de tareas de la ocupacion (no desplazamiento observado); exposicion a IA generativa es indicador distinto de riesgo de automatizacion y no deben promediarse	persona ocupada; nacional y por entidad; OCDE Job Creation and Local Economic Development 2024 (dato Mexico)	OCDE, Creacion de empleo y desarrollo economico local 2024 -- Mexico Country Note	confirmado via WebSearch 23/sep/2026 (oecd.org/en/publications/job-creation-and-local-economic-development-2024-country-notes; portal oficial ceieg.chiapas.gob.mx reproduce el hallazgo): '18.9% de los trabajadores mexicanos en alto riesgo de automatizacion... 6.9 puntos porcentuales mas que el promedio OCDE de 12%'; 'de 13.4% en Chiapas a 28.1% en Coahuila... Aguascalientes (23.7%), Yucatan (23.1%) y Queretaro (23.0%)'; 'exposicion a IA en zonas urbanas 32% vs zonas rurales 21%'. WebFetch directo a oecd.org devolvio HTTP 403 en este lote	no-aplica (indice administrativo/modelado, no reactivo de encuesta a personas)	MEDIBLE-CON-ADQUISICIÓN	Documento primario identificado (informe OCDE 2024, pais Mexico) con titulo y editorial exactos; la pagina oficial oecd.org devolvio 403 al intento de acceso directo en este lote, por lo que la cifra se confirma por convergencia de multiples fuentes que citan el mismo informe (incluida una reproduccion en portal de gobierno estatal) pero no se leyo el PDF primario byte a byte. Falta registrar el documento en manifiesto con sha256.	faltante: OCDE, Creacion de empleo y desarrollo economico local 2024 -- Mexico Country Note; SIN-ID-MANIFIESTO		ninguna (u0mf --busca ocde -> 0/1680)	ASTRA5-U1_U4	Reintentar acceso al PDF/pagina oficial OCDE (el intento en este lote dio 403); registrar y hashear el documento; leer el anexo tecnico para distinguir exposicion modelada de desplazamiento real	CONC-DOC-OCDE-AUTOMATIZACION-2024		u0mf --busca ocde -> 0/1680; u0pdf -q OCDE -> 10 coincidencias, ninguna es el informe de automatizacion; WebSearch 'OCDE 2024 Creacion de empleo y desarrollo economico local Mexico automatizacion 18.9%' (23/sep/2026) -> confirma cifras; WebFetch oecd.org -> HTTP 403	TECNOLOGIA	Cambiaria si el anexo tecnico mostrara que el indice de alto riesgo no corresponde a desplazamiento observado en ENOE en los anos siguientes.
ENLACE	tecnologia-022	INT-L65;INT-L109	L65 Mapa de evidencia EVIDENCIA FUERTE; L109 Causas	Informalidad laboral 54-56% (ENOE/INEGI 2024-2025); La informalidad (~54.4% en marzo de 2025, ENOE)	FUERTE (Mapa de evidencia)	ENLACE	a	Tasa de informalidad laboral entre ocupados, ENOE	Dominio TRABAJO, no TECNOLOGIA; se usa aqui solo como factor explicativo del fracaso de CoDi/amortiguador de automatizacion	persona ocupada 15+; nacional; ENOE trimestral 2024-2025	ENOE 2024T3 (ya medido por U1)	VER RESULT-ENOE-PISOS-TABLA	VER RESULT (TIP_CON y condicion de informalidad, ENOE)		ENLACE: la tasa de informalidad laboral es el componente de ENOE-001 (ENOE 2024T3, RESULT-ENOE-PISOS-TABLA sellado en main, no registrado en la vista).	VER RESULT-ENOE-PISOS-TABLA (RESULT sellado en disco, no registrado en vista per E.7)		RESULT-ENOE-PISOS-TABLA (#1087, CALC-ENOE-PISOS-0003): empleo informal entre ocupados 54.64% [54.17-55.09] n=193623 (trimestral, no anual)	ASTRA5-U1	ninguna para este lote; si U1 aun no registra RESULT en vista, eso es de su perimetro (E.7)	CONC-ENOE2024T3-INFORMALIDAD	ASTRA5-U0-ENOE-001	(dato tomado de RESULTS-ASTRA5.md, no requirio busqueda adicional)	TRABAJO	VER RESULT-ENOE-PISOS-TABLA
ASTRA5-U0-TEC-030	tecnologia-023	LECTURA-d47463c2-09;CAND-d47463c2-L100	L29,L100	no hay evidencia fuerte de actitudes sistematicas de trabajadores o sindicatos mexicanos frente a la IA... el riesgo no es 'revuelta anti-IA' sino polarizacion silenciosa	MEDIO	INTERPRETACION-DEL-REPORT	a	Actitud/accion sindical organizada frente a IA/automatizacion; el report mismo declara este vacio	El propio report reconoce ausencia de evidencia; es afirmacion negativa sobre el estado del conocimiento, no una medicion	sindicato/trabajador; accion colectiva frente a IA; no observado	ninguno identificado en el corpus (encuestas de hogar no capturan accion sindical)	(n/a)	(n/a)	NO-MEDIBLE-POR-DISEÑO	Los instrumentos recorridos (ENDUTIH, ENIF, ENOE) no capturan accion colectiva sindical frente a IA; el propio report declara el vacio explicitamente. Registro de acciones sindicales requeriria fuente administrativa distinta (STPS, boletines de huelgas) no recorrida en este lote. u0busca -q automatizacion|robot -> 0 aciertos con texto. No se identifico instrumento tras este recorrido; no equivale a imposibilidad universal.	(n/a)		ninguna	ASTRA5-U1_U4	Si se quiere medir, consultar registro administrativo STPS de emplazamientos a huelga por sector con IA/automatizacion como motivo declarado (fuera de este corpus)	CONC-DOC-SINDICAL-IA-VACIO		u0busca -q automatizacion|robot -> 0 aciertos con texto (confirma ausencia en instrumentos de hogar)	TRABAJO	Cambiaria si un registro administrativo (STPS) mostrara emplazamientos a huelga con IA/automatizacion como motivo explicito declarado.
