id_afirmacion	fila_local	unidades	localizador	texto_vigente	tier_report	clase	procedencia_evidencia	componente_contrastable	limite_inferencial	conducta_unidad_universo	instrumento_ola	documento_id_hash_pagina	pregunta_textual_codigo_respuestas	dictamen	dictamen_razon	datos_id_estado	reserva	gen2_existente	propietario_propuesto	siguiente_operacion	dedup_concepto	contrato_existente	busqueda_a13	dominio	falsador
ASTRA5-U0-AUTOR-010	autoridad-011	LECTURA-2f7b4f03-04	L15, hallazgo 4; §8; §10	Existe un 'doble discurso' estructural... El 77.5% quiere un líder político fuerte y simultáneamente el 88.7% dice que gobernar requiere participación de todos.	NO-EXPLÍCITO	CIFRA-PUBLICADA	primaria México	Proporción de personas que responden simultáneamente AP4_9_1=1/2 Y AP4_9_4=1/2 en la misma entrevista (cruce, no dos marginales independientes).	Los dos marginales (77.5% y 88.7%, ya en autoridad-001/002) no prueban simultaneidad individual; requiere el cruce en las mismas personas para sostener la tesis de 'doble discurso' a nivel individual.	persona 15+; ENCUCI 2020, misma tabla ENCUCI_2020_SEC_4_5	encuci2020	encuci2020_fd_pdf|6cd6f7475a0b5db27a84cf0e047db5b7ed98f73c3480a9e64ea084bc7d475638|p.24	AP4_9_1 y AP4_9_4, misma sección 4.9, códigos por extraer de encuci2020_fd_pdf p.24	MEDIBLE-EN-CORPUS	Ambas variables viven en la misma tabla del mismo payload (encuci2020_bd_dbf, ENCUCI_2020_SEC_4_5), por lo que el cruce es construible sin datos adicionales; el componente 'simultaneidad individual' es lo que falta calcular, no el dato.	encuci2020_bd_dbf|0414fd59e2afcc36294530687c721e8e86bd04e76ad95bfce4b7b2e70853f283|raíz data_raw; U0 no abrió microdato		ninguna corrida con este cruce AP4_9_1×AP4_9_4 (u0mf --calc encuci2020_bd_dbf: 10 corridas, ninguna es este cruce específico)	ASTRA5-U3	Diseñar CALC que cruce AP4_9_1 y AP4_9_4 en las mismas personas válidas, con diseño muestral.	CONC-ENCUCI2020-AP4_9_1XAP4_9_4		u0busca -q ap4_9_1 / ap4_9_4 (ejecutor previo, ver [42] en previas/autoridad.log): ambos en tabla ENCUCI_2020_SEC_4_5.	AUTORIDAD	Cambiaría si el cruce muestra baja co-ocurrencia (p. ej. <50% de quienes marcan AP4_9_1=1/2 también marcan AP4_9_4=1/2), lo que debilitaría la tesis de 'doble discurso' simultáneo.
ASTRA5-U0-AUTOR-011	autoridad-012	LECTURA-2f7b4f03-04	L15, hallazgo 4	Desde la colonia ('la ley se acata pero no se cumple'), México mantiene una brecha sistémica entre el marco normativo formal y la práctica cotidiana.	NO-EXPLÍCITO	MARCO-TEORICO	marco importado (c)	Tesis histórica de brecha norma-práctica desde la Colonia, como mecanismo explicativo del comportamiento contemporáneo.	Afirmación histórica de 500 años sin instrumento de encuesta contemporáneo que la observe; es una tesis historiográfica, no un estimando de conducta poblacional actual.	N/A (tesis histórica, sin universo poblacional actual)				NO-MEDIBLE-POR-DISEÑO	Límite de diseño: ninguna encuesta del corpus revisado puede observar una continuidad causal desde la Colonia (siglo XVI-XIX) hasta el presente; es una tesis historiográfica (frase atribuida, sin cita primaria verificada en este lote) que se reformula como asociación observable solo en la fila autoridad-011 (simultaneidad ENCUCI contemporánea), ya separada. No se identificó instrumento tras este recorrido; no equivale a imposibilidad universal.	NO-APLICA (no hay dato que abrir: límite de diseño)			ASTRA5-U3	Ninguna; componente historiográfico fuera del alcance de instrumentos de encuesta.	CONC-DOC-AUTORIDAD-DOBLE-DISCURSO-COLONIAL		Sin búsqueda adicional (tesis histórica sin operacionalización contemporánea posible).	AUTORIDAD	Ningún diseño de encuesta transversal permite esto; solo un diseño histórico-documental de series largas (actas, expedientes judiciales) por periodo podría acotarlo, y no está en el corpus.
ASTRA5-U0-AUTOR-012	autoridad-013	LECTURA-2f7b4f03-05	L17, hallazgo 5	Las redes informales (compadrazgo, palancas) funcionan como gobernanza paralela... 'una familia que sigue las reglas y no puede doblarlas es considerada una familia fracasada.'	NO-EXPLÍCITO	CONCLUSION-DE-ESTUDIO	mixta	Uso de redes informales como sustituto funcional de instituciones formales disfuncionales (gobernanza paralela), incluida la cita textual sobre familias que 'doblan' reglas.	Ningún instrumento del corpus mide 'sustitución funcional de gobernanza'; la cita textual no tiene fuente primaria verificada con página en este lote (no se localizó documento con esa frase exacta).	N/A (constructo etnográfico sin operacionalización directa)				NO-MEDIBLE-POR-DISEÑO	Límite de diseño: ningún instrumento de encuesta del corpus mide si una red informal sustituye funcionalmente a una institución formal (requeriría comparar resultados idénticos alcanzados por vía formal vs. informal). Búsqueda: u0busca -q 'compadre|compadrazgo|palanca' → 2 aciertos (LAPOP DC13, percepción de nepotismo, no gobernanza paralela); la cita textual atribuida no se localizó en el corpus ni se verificó fuente primaria en este lote. No se identificó instrumento tras este recorrido; no equivale a imposibilidad universal.	NO-APLICA (no hay dato que abrir: límite de diseño)			ASTRA5-U3	Localizar fuente primaria de la cita textual (autor, página) antes de cualquier verificación; sin ella, PENDIENTE-VERIFICACION-DOCUMENTAL para la cita específica.	CONC-DOC-AUTORIDAD-REDES-INFORMALES		u0busca -q 'compadre|compadrazgo|palanca' → 2 aciertos, ninguno es la cita textual (ver busquedas.log P5).	AUTORIDAD	Un diseño que compare tasas de resolución de un mismo trámite/problema por vía formal vs. informal, en la misma población, permitiría contrastar la sustitución funcional.
ASTRA5-U0-AUTOR-013	autoridad-014	LECTURA-2f7b4f03-06	L19, hallazgo 6	La confianza es particularista, no generalizada... Se confía en individuos, no en instituciones.	FUERTE (rige encabezado L67)	INTERPRETACION-DEL-REPORT	mixta	Generalización psicológica ('particularismo' como rasgo) derivada de la comparación de dos marginales ENCUCI (62.1% conocidos vs. 13.8% servidores públicos), ya medidos por separado en CAPSOC-003 y AUTOR-003.	La comparación de dos marginales descriptivos de distinto referente (persona conocida vs. institución) no prueba un rasgo psicológico general de 'particularismo'; sería necesaria una escala validada de confianza generalizada vs. particularista en la misma persona.	N/A (síntesis que recombina filas ya medidas)				NO-MEDIBLE-POR-DISEÑO	Veredicto/síntesis que solo recombina cifras ya dictaminadas (AP5_1_2=62.1% en CAPSOC-003, AP5_1_4=13.8% en AUTOR-003, ambas ENCUCI 2020 P5.1, dedup AUTOR-CAPSOC-ENCUCI-P5_1); la etiqueta 'particularista, no generalizada' como rasgo psicológico no tiene contraste con una escala directa de confianza generalizada en el corpus revisado. Componentes descriptivos ya en autoridad-003 y en el contrato CAPSOC-003.	NO-APLICA (no hay dato que abrir: límite de diseño)			ASTRA5-U3	Ninguna; interpretación sintética sin instrumento propio identificado.	AUTOR-CAPSOC-ENCUCI-P5_1		Ver autoridad-003 y contrato CAPSOC-003 (misma batería P5.1 ENCUCI 2020).	AUTORIDAD	Una escala validada de confianza generalizada (p. ej. tipo WVS 'most people can be trusted') aplicada junto con AP5_1_2/AP5_1_4 en la misma muestra permitiría contrastar el particularismo como rasgo.
ASTRA5-U0-AUTOR-014	autoridad-015	LECTURA-2f7b4f03-07	L21, hallazgo 7; §3 fuerte L67	El estudio GLOBE muestra que los mexicanos prefieren líderes altamente carismáticos (5.99/7) y orientados al equipo (5.96/7), pero solo moderadamente participativos (5.42/7).	FUERTE (rige encabezado L67)	CIFRA-PUBLICADA	marco importado (c)	Puntuaciones GLOBE de liderazgo carismático/basado en valores, orientado al equipo y participativo, para México (escala 1-7, gerentes).	Muestra de ~260 gerentes mexicanos (GLOBE), no población general; mide atributo de liderazgo efectivo percibido por gerentes, no preferencia individual de la población; la etiqueta 'autócrata benevolente' es interpretación adicional del report, no una dimensión GLOBE.	gerentes de nivel medio, ~260 en México (GLOBE)	globe_2004_mexico_liderazgo	GLOBE Project / House et al. 2004, módulo de liderazgo, globeproject.com (existencia confirmada por WebSearch 2026-09-24; tabla numérica exacta 5.99/5.96/5.42 no cotejada en este lote)	N/A (escala de liderazgo culturalmente endosado GLOBE, ítems no reproducidos en este lote)	MEDIBLE-CON-ADQUISICIÓN	Documento/estudio identificado (GLOBE, mismo programa que autoridad-007); faltante: registrar en el manifiesto las tablas de liderazgo México (carismático/equipo/participativo) con ficha muestral de gerentes. La etiqueta 'autócrata benevolente' es interpretación del report, no una puntuación GLOBE, y queda como residual interpretativo sin instrumento propio.	SIN-ID-MANIFIESTO; U0 no abrió microdato		ninguna corrida con este documento (u0mf --busca globe: 0 entradas)	ASTRA5-U3	Adquirir/registrar las tablas GLOBE de liderazgo México y cotejar 5.99/5.96/5.42.	CONC-DOC-GLOBE-MEXICO-LIDERAZGO		u0mf --busca globe → 0 entradas (ejecutor previo); WebSearch GLOBE 2026-09-24 confirma el marco, sin tabla numérica exacta de liderazgo.	AUTORIDAD	Cambiaría si la tabla GLOBE México de liderazgo no reproduce puntuaciones altas en carismático/equipo y moderadas en participativo.
ASTRA5-U0-AUTOR-015	autoridad-016	LECTURA-2f7b4f03-08	L23, hallazgo 8; §3 fuerte L67	Un 'sí' puede significar 'quizás' y un 'quizás' puede significar 'no.' La comunicación indirecta protege las relaciones pero genera costos operativos significativos en organizaciones.	FUERTE (rige encabezado L67)	CONCLUSION-DE-ESTUDIO	mixta	Norma de comunicación indirecta ('sí'='quizás', 'quizás'='no') y su costo operativo en organizaciones mexicanas, según Madlock (2012), Posthuma et al. (2006), Dávila y Elvira.	Ningún instrumento del corpus pregunta directamente por normas de comunicación indirecta laboral con comparador explícito; los estudios citados (Madlock, Posthuma, Dávila/Elvira) no están en el manifiesto ni se verificó su existencia primaria en este lote.	N/A (constructo organizacional sin operacionalización identificada en el corpus)				NO-MEDIBLE-POR-DISEÑO	Límite de diseño: ningún instrumento del corpus mide normas de comunicación indirecta/evasión de conflicto laboral con comparador explícito. Búsqueda: u0busca -q 'indirecta|comunicacion' --limite 15 → 265 aciertos, todos falsos amigos léxicos (gasto en medios de comunicación ENNVIH, identificación de autoridad 'por medios de comunicación' ENVIPE, barreras físicas de vivienda ENVIPE AP1_2); ninguno mide el constructo. No se identificó instrumento tras este recorrido; no equivale a imposibilidad universal.	NO-APLICA (no hay dato que abrir: límite de diseño)			ASTRA5-U3	Localizar los estudios primarios citados (Madlock 2012, Posthuma et al. 2006, Dávila y Elvira) con DOI antes de verificarlos; no localizados en este lote.	CONC-DOC-AUTORIDAD-COMUNICACION-INDIRECTA		u0busca -q 'indirecta|comunicacion' --limite 15 → 265 aciertos, ninguno relevante (ver busquedas.log P6).	AUTORIDAD	Un instrumento con ítems de comunicación directa vs. indirecta ante desacuerdo con el jefe, aplicado a trabajadores mexicanos con comparador internacional, permitiría contrastarlo.
ASTRA5-U0-AUTOR-016	autoridad-017	LECTURA-2f7b4f03-09	L25, hallazgo 9; §6	Los hijos de trabajadores de cuello blanco tienen 3.5 veces más probabilidad de acceder a empleos similares que los hijos de obreros. La movilidad intergeneracional en México es la más baja de América Latina.	NO-EXPLÍCITO	CIFRA-PUBLICADA	primaria México	Razón de momios de movilidad ocupacional intergeneracional (hijos de cuello blanco vs. obreros que acceden a empleos similares al padre), Behrman, Gaviria y Szekely (2001) y/o ESRU-EMOVI.	Cifra 3.5x carece de fuente/tabla verificada en este lote (generaciones, categorías ocupacionales y controles no confirmados); el corpus no tiene el instrumento ESRU-EMOVI registrado.	persona adulta; movilidad ocupacional intergeneracional, encuesta especializada (ESRU-EMOVI, no confundir con ENDIREH)	esru_emovi			MEDIBLE-CON-ADQUISICIÓN	Instrumento identificado por nombre (ESRU-EMOVI, Encuesta de Movilidad Social; también Behrman, Gaviria y Szekely 2001 como fuente citada), pero NO está en el manifiesto (u0mf --busca esru/emovi: solo 1 falso positivo por substring, 0 reales); faltante: registrar ESRU-EMOVI (cualquier ola) y/o el paper de Behrman et al. 2001 con DOI.	SIN-ID-MANIFIESTO; U0 no abrió microdato			ASTRA5-MESA-MOVILIDAD	Adquirir/registrar ESRU-EMOVI (ola más reciente) y el paper Behrman/Gaviria/Szekely 2001; cotejar 3.5x y denominador.	CONC-DOC-ESRU-EMOVI-MOVILIDAD-INTERGENERACIONAL		u0mf --busca esru → 1 entrada (falso positivo, ENDIREH2006 tabulados); --busca emovi → 0 entradas (ver busquedas.log P2).	AUTORIDAD	Cambiaría si ESRU-EMOVI, al abrirse, no reproduce una razón cercana a 3.5x entre esas dos categorías ocupacionales.
ASTRA5-U0-AUTOR-017	autoridad-018	LECTURA-2f7b4f03-09	L25, hallazgo 9; §6	El tono de piel determina diferencias de ingreso que superan el 100%.	NO-EXPLÍCITO	CIFRA-PUBLICADA	primaria México	Diferencial de ingreso por hora entre categoría de piel más clara y más oscura, Campos-Vázquez y Medina-Cortina (2018/2019), Demography.	El documento primario localizado (Campos-Vázquez & Medina-Cortina, Demography 56(1):321-343, DOI 10.1007/s13524-018-0734-z) reporta +53% de ingreso por hora y +1.4 años de escolaridad para la categoría más clara, NO '>100%'/'más del doble' como afirma el report en L25 y L145 (§6): discrepancia entre la cifra citada por el report y la cifra del estudio localizado.	persona adulta; Módulo de Movilidad Social Intergeneracional 2016 (fuente de datos del paper), México	campos_vazquez_medina_cortina_2018	Campos-Vázquez, R.M. y Medina-Cortina, E.M. (2019) 'Skin Color and Social Mobility: Evidence From Mexico', Demography 56(1):321-343, DOI 10.1007/s13524-018-0734-z (existencia y cifra +53% confirmadas por WebSearch 2026-09-24, PDF no descargado en este lote)	N/A (índice colorimétrico de tono de piel del entrevistador, no un reactivo de opción; ítems no reproducidos en este lote)	MEDIBLE-CON-ADQUISICIÓN	Documento primario identificado con DOI (existencia confirmada); faltante: registrar el artículo/paper en el manifiesto y el Módulo de Movilidad Social Intergeneracional 2016 (INEGI/CEEY) que lo alimenta. Cotejo de cifra exacta como residual: la fuente localizada da +53% de ingreso por hora, no '>100%'/'más del doble' — el report puede estar citando una cifra distinta (otro corte, otro estudio, o error de cita) que debe verificarse contra el PDF original antes de aceptar el '>100%' del report.	SIN-ID-MANIFIESTO; U0 no abrió microdato			ASTRA5-MESA-MOVILIDAD	Adquirir el PDF/artículo (DOI 10.1007/s13524-018-0734-z) y el Módulo de Movilidad Social Intergeneracional 2016; cotejar si el '>100%'/'más del doble' del report corresponde a otro corte del mismo estudio o es un error de cita frente al 53% hallado.	CONC-DOC-COLMEX-TONO-PIEL-2018		WebSearch 'Campos-Vázquez Medina-Cortina skin color Mexico Demography 2018 DOI wages' 2026-09-24 → DOI 10.1007/s13524-018-0734-z, +53% ingreso/hora, +1.4 años escolaridad (ver busquedas.log W3).	AUTORIDAD	Cambiaría (se confirmaría el report) si el PDF original, al leerse, sí reporta un diferencial >100% en algún corte específico (p. ej. deciles extremos) distinto del promedio 53% citado en resúmenes secundarios.
ASTRA5-U0-AUTOR-018	autoridad-019	LECTURA-2f7b4f03-10	L27, hallazgo 10; §6; §10	El 55% de la fuerza laboral tiene menos de 25 años.	MEDIA (rige encabezado L69)	CIFRA-PUBLICADA	primaria México	Proporción de la población ocupada/PEA con edad menor a 25 años, ENOE.	Cifra sin fuente/denominador confirmado en el report (¿PEA, ocupada, o población total 15+?); 55% es inusualmente alto frente a la estructura etaria típica de la fuerza laboral mexicana (más cercana a 25-30% para <25 años según ENOE), lo que sugiere posible error de denominador o de unidad.	persona ocupada/PEA 15+; ENOE, ola por determinar (2024 disponible y no reservada)	enoe2024	enoe_cuestionario_sociodemografico_v5a_pdf|e306c67a6551c08c3c4d65586a09cee1356e7017699c54deed6fdfe9c73708cf|p.3 (características sociodemográficas: parentesco, sexo, edad); enoe_n_diseno_muestral_pdf|42eaa300fcbd4bec98c2a38f3edb5912bcc2208fe69a54a0c1103b75a85dbd09	códigos por extraer de enoe_n_diseno_muestral_pdf y del cuestionario ENOE (variable de edad, EDA; condición de ocupación, CLASE1/CLASE2)	MEDIBLE-EN-CORPUS	ENOE 2024 (los 4 trimestres) está en el manifiesto y no está reservada (la reserva vigente es solo ENOE 2026); la variable de edad y condición de ocupación permiten construir el porcentaje de fuerza laboral <25 años. Dedup con AUTOR-JOVEN-55 (misma cifra repetida en otros reports sin fuente/denominador compatible aún); propietario natural ASTRA5-U1 (trabajo/ENOE), no U3.	enoe_2024_1t_microdatos|5ef594c06487cd277de1ae9f9b0846f9ba64dbd8d743c983002dcf431974d02b|raíz data_raw; U0 no abrió microdato		RESULT-ENOE-PISOS-TABLA (CALC-ENOE-PISOS-0003, #1087) mide informalidad/contrato/horas en ENOE 2024T3, no la distribución de edad de la fuerza laboral — RESULT de otro componente, sin contraste directo.	ASTRA5-U1	Construir el CALC de distribución de edad de la PEA/ocupada en ENOE (2024 o la ola más reciente no reservada) y determinar el denominador correcto; coordinar con lectura-trabajo-v1_0.tsv (AUTOR-JOVEN-55).	AUTOR-JOVEN-55		u0mf --busca enoe --busca 2024 → 9 entradas, no reservadas (ver busquedas.log P7); u0mf --busca aprobacion → 0 (no relacionado, ver autoridad-021).	TRABAJO	Cambiaría si el CALC de ENOE, al construirse, da una proporción de fuerza laboral <25 años sustancialmente distinta de 55% (p. ej. 25-35%, más consistente con la pirámide poblacional mexicana).
ASTRA5-U0-AUTOR-019	autoridad-020	LECTURA-2f7b4f03-10	L27, hallazgo 10; §3 moderada L69; §6	La evidencia de Berkeley (2024) muestra que no hay diferencias generacionales significativas en preferencia por jerarquía per se... los millennials y Gen Z son más igualitarios (+0.18 DE) y fatalistas (+0.32 DE).	MEDIA (rige encabezado L69)	CONCLUSION-DE-ESTUDIO	marco importado (c)	Diferencias generacionales en igualitarismo (+0.18 DE), fatalismo (+0.32 DE) y ausencia de diferencia en preferencia por jerarquía, atribuidas a un estudio 'Berkeley (2024)'.	El estudio localizado con esos coeficientes exactos (Berkeley Institute for Young Americans, 'Cultural Evolution', youngamericans.berkeley.edu, 2024) mide VOTANTES DE ESTADOS UNIDOS, no población mexicana; no se localizó una réplica o versión con muestra mexicana. Posible error de atribución del report: cita un estudio estadounidense como evidencia sobre la fuerza laboral/generaciones de México.	votantes/población de Estados Unidos por generación (estudio localizado); NO México				PENDIENTE-VERIFICACION-DOCUMENTAL	El documento con los coeficientes citados (+0.18/+0.32 DE, sin diferencia generacional en jerarquía) fue localizado (Berkeley Institute for Young Americans, 'Cultural Evolution' 2024), pero mide a Estados Unidos, no México; no se confirmó una pieza equivalente con muestra mexicana. No se maquilla como MEDIBLE mientras no se resuelva si el report cita correctamente una fuente sobre México o atribuye erróneamente un hallazgo estadounidense.	SIN-ID-MANIFIESTO; documento primario localizado no coincide en universo con la afirmación del report			ASTRA5-U3	Verificar si el report tiene una nota/cita distinta (no visible en este .md) a un estudio mexicano homónimo; si no la hay, marcar como posible error de atribución en el registro de correcciones del proyecto.	CONC-DOC-BERKELEY-2024-GENERACIONAL		WebSearch 'Berkeley 2024 study Mexico hierarchy preference generational millennials fatalism egalitarian +0.18 +0.32' 2026-09-24 → coincide con BIFYA 'Cultural Evolution' (youngamericans.berkeley.edu), estudio sobre EE.UU., no México (ver busquedas.log W6).	AUTORIDAD	
ASTRA5-U0-AUTOR-020	autoridad-021	LECTURA-2f7b4f03-11	L29, hallazgo 11; §3 moderada L69; §6	Las diferencias regionales son tan profundas como las diferencias entre países. El norte industrial... el sur indígena... la CDMX es un outlier cosmopolita.	MEDIA (rige encabezado L69)	INTERPRETACION-DEL-REPORT	mixta	Comparación de magnitud entre diferencias regionales intra-México (norte/sur/CDMX) y diferencias entre países, en prácticas de autoridad.	No existe una escala común que mida autoridad en las mismas unidades para regiones mexicanas y para países distintos; la comparación 'tan profundas como entre países' no tiene instrumento que la sostenga cuantitativamente. El propio report (§3, L69-71) reconoce que las diferencias regionales 'carecen de estudios cuantitativos comparativos rigurosos con muestras representativas por región'.	N/A (comparación de magnitudes sin escala común identificada)				NO-MEDIBLE-POR-DISEÑO	Límite de diseño: ningún instrumento del corpus mide prácticas de autoridad por región mexicana con la misma escala que instrumentos comparativos entre países (GLOBE, Hofstede). Búsqueda: ENCUCI 2020 tiene representatividad por 6 regiones (encuci2020_fd_pdf p.2), pero no se cruzó contra el corte internacional GLOBE/Hofstede en este lote. No se identificó instrumento tras este recorrido; no equivale a imposibilidad universal.	NO-APLICA (no hay dato que abrir: límite de diseño)			ASTRA5-MESA-TERRITORIO	Explorar submuestras regionales de ENCUCI 2020 (6 regiones) como piso descriptivo; no equivale a comparación internacional sin escala común.	CONC-DOC-AUTORIDAD-DIFERENCIAS-REGIONALES		u0pdf --id encuci2020_fd_pdf -q representa (ejecutor previo, [13] en previas/autoridad.log): confirma 6 regiones de representatividad ENCUCI 2020, sin cruce con GLOBE/Hofstede.	AUTORIDAD	Un instrumento único aplicado con muestra representativa en cada región mexicana Y en varios países, con la misma escala validada, permitiría esta comparación.
ASTRA5-U0-AUTOR-021	autoridad-022	LECTURA-2f7b4f03-12	L31, hallazgo 12; §3 fuerte L67	Del 99% católico en 1900 al 77.7% en 2020, con protestantismo en 11.2% y sin religión en 8.1%... Chiapas: 35% evangélico.	FUERTE (rige encabezado L67)	CIFRA-PUBLICADA	primaria México	Serie histórica de proporción de población católica/protestante/sin religión por Censo de Población (INEGI), incluido el corte estatal Chiapas.	El primer censo con religión es 1895 (no '1900' como dice el report); el documento con los tabulados publicados por categoría religiosa y por entidad (Panorama de las religiones en México 2020) NO está en el manifiesto, aunque el cuestionario censal 2020 con la pregunta de religión SÍ está registrado.	población; Censo de Población y Vivienda, series 1895-2020, por entidad para el corte Chiapas	cpv2020_religion	cpv2020_cuestionario_ampliado_pdf|4a88b9b7a3e8c7dfae2804008ddb5082522a8f9e2bd63880fc34fdde1b972272|p.7 (pregunta 9, cuestionario únicamente; tabulados publicados NO en manifiesto)	9. Religión: ¿cuál es la religión de (nombre)? -- códigos por extraer de cpv2020_cuestionario_ampliado_pdf p.7	MEDIBLE-CON-ADQUISICIÓN	Instrumento identificado y parcialmente en corpus (cuestionario censal 2020 con pregunta de religión, ya registrado); faltante: los tabulados publicados de INEGI 'Panorama de las religiones en México 2020' (con corte por entidad, incluido Chiapas) y la serie histórica censal 1895-2020, ninguno registrado en el manifiesto (u0mf --busca panorama/religio: 0 entradas).	SIN-ID-MANIFIESTO; U0 no abrió microdato			ASTRA5-MESA-DEMOGRAFIA	Adquirir/registrar 'Panorama de las religiones en México 2020' (INEGI) y la serie histórica censal de religión 1895-2020; cotejar 99%/77.7%/11.2%/8.1% y el corte Chiapas 35% evangélico.	CONC-DOC-INEGI-PANORAMA-RELIGIONES-2020		u0mf --busca panorama --busca religio → 0; --busca censo --busca poblacion → 0; --busca ccpv → 9 (cpv2020_cuestionario_ampliado_pdf confirma pregunta 9 religión, p.7) (ver busquedas.log P1/P3); WebSearch 'INEGI censo población religión histórico 1895 2020 católica porcentaje' (ejecutor previo, previas/autoridad.log [34]) confirma existencia de la publicación INEGI y de la serie 1895-2020, con 21.9% no-católico/sin-religión conjunto en 2020 (cifra de la publicación, no cotejada aún contra el 77.7%/11.2%/8.1% del report).	AUTORIDAD	Cambiaría si el Panorama de las religiones 2020 no reproduce 77.7% católico / 11.2% protestante / 8.1% sin religión a nivel nacional, o si Chiapas no muestra ~35% evangélico en el corte estatal.
ASTRA5-U0-AUTOR-022	autoridad-023	LECTURA-2f7b4f03-13	L33, hallazgo 13; §8; §9 Jerarquía≠Efectividad	El 90% de las empresas mexicanas son familiares, pero solo el 5% tiene gobernanza adecuada y solo el 3% tiene plan de sucesión.	NO-EXPLÍCITO	CIFRA-PUBLICADA	marco importado (c)	Proporción de empresas mexicanas de propiedad/control familiar, y sub-proporciones con gobierno corporativo formal y plan de sucesión formalizado.	El 90% se dedup con EMP-FAMILIAR-90 (mismo objeto descriptivo citado en otros reports, sin universo empresarial ni fuente única confirmada); una reseña del estudio KPMG localizado sugiere ~37% con plan de sucesión (aunque parcial), no 3% como dice el report -- discrepancia por cotejar contra el documento primario, no asumida como error sin verificar la edición/pregunta exacta.	empresa (unidad económica), no persona; universo empresarial mexicano por tamaño/sector no especificado en el report	kpmg_empresas_familiares_mexico	KPMG 'Empresas familiares en México: Tiempo de sucesión en un escenario disruptivo' (2019); también PwC Biennial Survey Family Businesses Mexico 2014, IPADE Centro de Investigación de la Familia Empresaria (existencia confirmada por WebSearch 2026-09-24, documentos no descargados en este lote)	N/A (encuesta a directivos/empresas, ítems no reproducidos en este lote)	MEDIBLE-CON-ADQUISICIÓN	Documentos primarios identificados por nombre y emisor (KPMG, PwC, IPADE); faltante: registrar en el manifiesto el estudio KPMG 2019 (u otra edición) y, si aplica, PwC/IPADE. Cotejo de cifra exacta como residual: una reseña de KPMG cita ~37% con plan de sucesión (aunque parcial), frente al 3% que cita el report -- verificar edición y definición exacta ('plan formal completo' vs. 'algún plan') antes de aceptar el 3%.	SIN-ID-MANIFIESTO; U0 no abrió microdato			ASTRA5-MESA-EMPRESA	Adquirir/registrar el estudio KPMG 2019 (o edición correspondiente) y cotejar 90%/5%/3% contra su texto exacto; distinguir de la cifra 90% ya citada en el report de familia (dedup EMP-FAMILIAR-90/TRABAJO-FAMILIAR-90).	EMP-FAMILIAR-90		u0mf --busca censos_economicos/economicos → 0 (ver busquedas.log P2); WebSearch '90% empresas mexicanas familiares fuente estudio gobernanza plan de sucesión KPMG PwC IMEF' 2026-09-24 → identifica KPMG 2019 como fuente probable, con posible discrepancia 37% vs 3% en plan de sucesión (ver busquedas.log W7).	AUTORIDAD	Cambiaría si el estudio KPMG 2019 (u otra edición identificada), al leerse íntegro, no reproduce cifras cercanas a 90%/5%/3% para propiedad familiar/gobernanza/sucesión.
ASTRA5-U0-AUTOR-023	autoridad-024	LECTURA-2f7b4f03-14	L35, hallazgo 14	Solo el 27% cree que los funcionarios rechazan sobornos.	NO-EXPLÍCITO	CIFRA-PUBLICADA	no-aplica (documento primario no localizado)	Proporción de personas que creen que los funcionarios públicos rechazan sobornos, en alguna encuesta de percepción de corrupción.	No se localizó el documento primario con esta cifra exacta en este lote; el Global Corruption Barometer de Transparencia Internacional (fuente más probable) reporta cifras distintas (51% pagó soborno 2021 LAC, 34% en 2024, 9% reporta, 62% cree improbable la sanción), ninguna coincide con '27% cree que rechazan sobornos'.	persona; encuesta de percepción de corrupción, instrumento no identificado con certeza				PENDIENTE-VERIFICACION-DOCUMENTAL	No se pudo comprobar la existencia del documento primario para esta cifra específica dentro del presupuesto de este lote. Búsquedas en corpus (ENCIG, ENCUCI, MCCI) y web (Transparency Global Corruption Barometer) no localizaron el '27%' exacto; se descartó como fuente ENCIG 2021 (u0pdf soborno/mordida/rechaza → 0 coincidencias) y ENCUCI (sin reactivo de rechazo de sobornos por funcionarios).	SIN-ID-MANIFIESTO; documento primario no localizado en este lote			ASTRA5-U3	Localizar la fuente exacta del '27%' (posible Transparency International GCB de otra edición, Latinobarómetro, o encuesta MCCI) antes de dictaminar medibilidad.	CONC-DOC-SOBORNOS-RECHAZO-FUNCIONARIOS		u0pdf --id encig2021_estructura_base_datos_pdf -q soborno|mordida|rechaza → 0 (ejecutor previo, previas/autoridad.log [40]); WebSearch 'Transparency International Global Corruption Barometer Mexico bribery officials refuse percentage' 2026-09-24 → cifras distintas, ninguna coincide con 27% (ver busquedas.log W4).	AUTORIDAD	
